Iteration	Mat32.variance	Mat32.lengthscale	Gaussian_noise.variance
1.0	0.30015328082	0.125576242018	0.699832101762
2.0	0.30015328082	0.125576242018	0.699832101762
3.0	0.30015328082	0.125576242018	0.699832101762
4.0	0.30015328082	0.125576242018	0.699832101762
5.0	0.30015328082	0.125576242018	0.699832101762
6.0	0.30015328082	0.125576242018	0.699832101762
7.0	0.30015328082	0.125576242018	0.699832101762
8.0	0.30015328082	0.125576242018	0.699832101762
9.0	0.30015328082	0.125576242018	0.699832101762
10.0	0.30015328082	0.125576242018	0.699832101762
11.0	0.30015328082	0.125576242018	0.699832101762
12.0	0.30015328082	0.125576242018	0.699832101762
13.0	0.30015328082	0.125576242018	0.699832101762
14.0	0.30015328082	0.125576242018	0.699832101762
15.0	0.30015328082	0.125576242018	0.699832101762
16.0	0.30015328082	0.125576242018	0.699832101762
17.0	0.30015328082	0.125576242018	0.699832101762
18.0	0.30015328082	0.125576242018	0.699832101762
19.0	0.30015328082	0.125576242018	0.699832101762
20.0	0.30015328082	0.125576242018	0.699832101762
21.0	0.30015328082	0.125576242018	0.699832101762
22.0	0.30015328082	0.125576242018	0.699832101762
23.0	0.30015328082	0.125576242018	0.699832101762
24.0	0.30015328082	0.125576242018	0.699832101762
25.0	0.30015328082	0.125576242018	0.699832101762
26.0	0.30015328082	0.125576242018	0.699832101762
27.0	0.30015328082	0.125576242018	0.699832101762
28.0	0.30015328082	0.125576242018	0.699832101762
29.0	0.30015328082	0.125576242018	0.699832101762
30.0	0.30015328082	0.125576242018	0.699832101762
31.0	0.30015328082	0.125576242018	0.699832101762
32.0	0.30015328082	0.125576242018	0.699832101762
33.0	0.30015328082	0.125576242018	0.699832101762
34.0	0.30015328082	0.125576242018	0.699832101762
35.0	0.30015328082	0.125576242018	0.699832101762
36.0	0.30015328082	0.125576242018	0.699832101762
