Iteration	Mat32.variance	Mat32.lengthscale	Gaussian_noise.variance
1.0	0.00804346257498	0.191273754216	0.991959803896
2.0	0.00804346257498	0.191273754216	0.991959803896
3.0	0.00804346257498	0.191273754216	0.991959803896
4.0	0.00804346257498	0.191273754216	0.991959803896
5.0	0.00804346257498	0.191273754216	0.991959803896
6.0	0.00804346257498	0.191273754216	0.991959803896
7.0	0.00804346257498	0.191273754216	0.991959803896
8.0	0.00804346257498	0.191273754216	0.991959803896
9.0	0.00804346257498	0.191273754216	0.991959803896
10.0	0.00804346257498	0.191273754216	0.991959803896
11.0	0.00804346257498	0.191273754216	0.991959803896
12.0	0.00804346257498	0.191273754216	0.991959803896
13.0	0.00804346257498	0.191273754216	0.991959803896
14.0	0.00804346257498	0.191273754216	0.991959803896
15.0	0.00804346257498	0.191273754216	0.991959803896
16.0	0.00804346257498	0.191273754216	0.991959803896
17.0	0.00804346257498	0.191273754216	0.991959803896
18.0	0.00804346257498	0.191273754216	0.991959803896
19.0	0.00804346257498	0.191273754216	0.991959803896
20.0	0.00804346257498	0.191273754216	0.991959803896
21.0	0.00804346257498	0.191273754216	0.991959803896
22.0	0.00804346257498	0.191273754216	0.991959803896
23.0	0.00804346257498	0.191273754216	0.991959803896
24.0	0.00804346257498	0.191273754216	0.991959803896
25.0	0.00804346257498	0.191273754216	0.991959803896
26.0	0.00804346257498	0.191273754216	0.991959803896
27.0	0.00804346257498	0.191273754216	0.991959803896
28.0	0.00804346257498	0.191273754216	0.991959803896
29.0	0.00804346257498	0.191273754216	0.991959803896
30.0	0.00804346257498	0.191273754216	0.991959803896
31.0	0.00804346257498	0.191273754216	0.991959803896
32.0	0.00804346257498	0.191273754216	0.991959803896
33.0	0.00804346257498	0.191273754216	0.991959803896
34.0	0.00804346257498	0.191273754216	0.991959803896
35.0	0.00804346257498	0.191273754216	0.991959803896
36.0	0.00804346257498	0.191273754216	0.991959803896
