Iteration	Y	var_1	var_2	var_3
1.0	9.84622493892	1.08529309617	6.0	2.0
2.0	9.8241158206	4.81712567795	10.0	2.0
3.0	9.83883814581	5.39108070167	9.0	11.0
4.0	9.82827409515	6.57345869925	9.0	3.0
5.0	9.83690048145	7.85799576427	9.0	10.0
6.0	9.86821060167	5.69653672724	10.0	1.0
7.0	9.83296887857	4.37391354408	10.0	3.0
8.0	9.83427521964	6.41731683141	8.0	4.0
9.0	9.81957404685	4.38474265034	10.0	2.0
10.0	9.82614781532	3.5195931962	10.0	2.0
