23	11959	0
62	7699.1	1
83	7579.9	0
100	7579.9	0
118	7571.2	0
124	7316.7	3
164	7300.6	0
181	7292	0
212	7268.8	0
230	7268.8	0
239	7233.4	1
264	7058.7	1
288	7050.9	1
304	7050.9	1
322	7019.5	0
324	6994.6	2
395	6940.2	0
414	6940.2	0
446	6904.7	1
447	6784.4	3
471	6680.8	3
489	6659.8	3
510	6659.8	3
557	6658.6	3
591	6483.3	1
801	6445.5	1
819	6429.9	1
823	6419.3	0
827	6391.1	3
898	6343.8	1
930	6184.1	1
984	6166.8	1
1005	6166.8	1
1007	6123.2	0
1027	6085.2	2
1055	6040.6	3
1090	6015.8	3
1118	6012.9	3
1141	6012.9	3
