1.30862, 16733.3, 1
1.71128, 16733.3, 0
1.71128, 16733.3, 2
1.71128, 16733.3, 3
7.38198, 15642.5, 0
7.75107, 6349.95, 2
8.42216, 7338.78, 3
10.5696, 6170.32, 1
12.7842, 7100.01, 3
13.1869, 6428.62, 0
16.0726, 4869.18, 2
16.2403, 6045.28, 1
20.8709, 4861.44, 2
20.9044, 6992.44, 3
22.3808, 6390, 0
23.6559, 6016.52, 1
26.3402, 4841.14, 2
27.5146, 6839.31, 3
28.3535, 4975.71, 0
31.2727, 6702.07, 3
31.9103, 4799.98, 1
32.2458, 4824.94, 2
32.4807, 4788.57, 0
36.0039, 6683.15, 3
36.1046, 4798.48, 1
37.2454, 4750.69, 2
38.0843, 4787.38, 0
39.5607, 6577.27, 3
40.366, 4737.52, 2
40.668, 4730.62, 1
41.2048, 4784.29, 0
42.9832, 6506.11, 3
43.7214, 4711.05, 1
44.1241, 4694.59, 2
45.4327, 4714.33, 0
46.842, 6449.82, 3
47.9828, 4699.79, 1
49.8283, 4637.03, 2
50.4659, 4708.21, 0
52.6133, 4508.94, 1
52.6469, 4890.87, 3
53.3515, 4629.36, 2
53.5529, 4705.72, 0
56.6734, 4503.91, 1
57.3781, 4626.36, 2
57.9821, 4405.59, 3
59.0222, 4705.74, 0
61.7737, 4624.67, 2
62.3106, 4467.79, 1
63.4179, 4405.15, 3
66.1693, 4705.67, 0
67.5451, 4431.78, 2
67.9142, 4278.44, 1
70.1288, 4399.69, 3
70.4643, 4646.04, 0
70.5985, 4431.27, 2
71.2361, 4278.11, 1
73.8869, 4429.38, 2
74.4573, 4335.59, 3
74.7928, 4277.61, 1
74.7928, 4595.01, 0
77.8127, 4429.38, 2
78.1483, 4255.48, 1
78.7858, 4589.48, 0
78.8529, 4284.07, 3
81.2688, 4429.38, 2
82.1413, 4168.92, 1
82.5103, 4255.82, 3
83.0808, 4547.41, 0
84.6243, 4429.38, 2
85.4631, 4151.53, 1
86.0336, 4540.59, 0
86.8389, 4214.46, 3
87.5771, 4429.38, 2
89.0535, 4533.28, 0
89.6574, 4129.72, 1
91.1003, 4174.54, 3
91.4694, 4338.33, 2
93.8182, 4494.72, 0
93.8853, 4108.29, 1
94.1202, 4160.65, 3
95.6637, 4264.67, 2
97.9789, 4492.58, 0
98.2474, 4159.02, 3
99.3547, 4086.54, 1
100.865, 4261.77, 2
101.871, 4318.3, 0
102.509, 4126.22, 3
103.046, 4010.9, 1
103.817, 4261.59, 2
105.462, 4125.77, 3
106.066, 4292.16, 0
106.233, 4010.05, 1
108.079, 4227.67, 2
109.287, 3999.11, 1
109.79, 4099.36, 3
109.891, 4189.25, 0
111.334, 4227, 2
114.152, 4094.92, 3
114.32, 3983.57, 1
115.327, 4122.27, 0
116.904, 4226.63, 2
117.206, 3982.73, 1
118.313, 4071.06, 3
118.447, 4121.2, 0
121.165, 4196.54, 2
121.4, 3952.49, 1
122.541, 4047.82, 3
122.675, 4100.42, 0
125.46, 4140.97, 2
126.098, 3935.76, 1
127.071, 4097.96, 0
127.138, 4027.81, 3
128.346, 4140.76, 2
129.252, 3932.16, 1
130.191, 4023.79, 3
130.929, 4062.42, 0
131.466, 4140.61, 2
133.043, 3865.85, 1
133.58, 4017.95, 3
134.016, 4062.29, 0
136.164, 4089.4, 2
137.607, 3826.46, 1
138.211, 3955.02, 3
140.123, 4061.71, 0
140.56, 4088.61, 2
142.808, 3815.85, 1
143.378, 4061.2, 0
144.016, 3953.63, 3
144.854, 4066.46, 2
