1.30862, 16733.3, 0
1.4764, 16733.3, 1
1.4764, 16733.3, 3
1.74483, 16733.3, 2
17.3141, 6336.56, 1
22.8841, 4860.29, 3
27.414, 6072.16, 0
29.6621, 12897.3, 2
32.6149, 4831.41, 1
38.8225, 4625.84, 3
42.8826, 5563.89, 0
46.0702, 4701.39, 1
46.6742, 4800.56, 2
52.714, 4483.44, 3
56.405, 5241.47, 0
60.1295, 4619.5, 1
62.4784, 4793.66, 2
69.2228, 4439.62, 3
73.048, 4164.28, 1
73.8869, 4489.09, 0
80.5306, 4536.45, 2
82.4432, 4137.27, 3
87.8455, 4109.21, 0
88.5166, 4057.07, 1
93.6169, 4065.07, 2
94.5899, 4060.46, 3
100.194, 4053.73, 1
101.636, 4017.47, 0
105.696, 3983.26, 2
106.904, 3991.73, 3
111.803, 4029.71, 1
113.716, 3991.19, 0
119.521, 3939.19, 2
121.769, 3897.54, 3
124.42, 4005.86, 1
128.379, 3918.52, 0
131.735, 3876.67, 2
133.412, 3878.31, 3
136.667, 3711.85, 1
143.311, 3872.36, 2
143.949, 3824.76, 0
145.626, 3656.04, 3
151.431, 3671.01, 1
154.25, 3653.58, 2
155.122, 3613.45, 0
158.008, 3646.14, 3
165.524, 3652.21, 1
167.504, 3606.26, 0
168.343, 3617.01, 2
169.114, 3644.71, 3
179.046, 3623.98, 1
181.831, 3529.37, 0
184.885, 3609.99, 2
185.959, 3637.27, 3
193.844, 3594.23, 1
196.394, 3513.98, 0
198.24, 3610.68, 3
199.984, 3603.63, 2
205.588, 3462.41, 1
208.876, 3508.25, 0
210.42, 3446.45, 3
212.769, 3602.73, 2
217.735, 3432.67, 1
222.365, 3439.34, 0
224.647, 3424.95, 3
225.05, 3438.51, 2
232.834, 3420.68, 1
236.357, 3423.74, 0
236.425, 3438.01, 2
237.901, 3424.76, 3
243.974, 3415.32, 1
247.665, 3437.3, 2
249.041, 3424.64, 3
249.142, 3420.48, 0
256.591, 3414.88, 1
260.986, 3408.63, 0
261.49, 3420.27, 2
262.933, 3424.08, 3
268.1, 3372.05, 1
275.75, 3359.74, 3
277.025, 3405.75, 0
278.2, 3419.69, 2
283.166, 3372, 1
288.535, 3357.66, 0
289.508, 3357.33, 2
291.018, 3350.42, 3
296.521, 3370.87, 1
300.312, 3355.77, 2
300.614, 3349.88, 0
