1.34218, 16733.3, 1
1.44284, 16733.3, 3
1.44284, 16733.3, 0
1.72805, 16733.3, 2
7.16387, 15625, 0
8.1034, 7338.78, 2
9.73079, 6349.95, 3
10.6535, 6170.32, 1
13.4553, 6424.88, 0
13.556, 6105.36, 3
14.4787, 5021.21, 2
15.9887, 6050.1, 1
17.1966, 6053.58, 3
18.673, 5017.83, 2
18.8744, 5997.12, 0
21.0219, 6036.83, 1
24.2095, 4887.8, 2
24.478, 5913.77, 3
26.0047, 4933.76, 0
27.4475, 4863.27, 2
27.716, 4803, 1
28.1857, 5758.8, 3
29.7628, 4750.45, 0
31.4741, 4860.09, 2
31.9606, 4802.29, 1
33.7054, 4700.02, 3
35.7019, 4749.22, 0
35.7522, 4655.73, 2
36.675, 4733.59, 1
36.9267, 4698.64, 3
38.7386, 4742.89, 0
39.4265, 4563.29, 2
39.9801, 4687.69, 3
40.6009, 4687.91, 1
43.1007, 4676.91, 0
43.302, 4392.09, 2
44.359, 4426.94, 3
44.5435, 4502.98, 1
46.4226, 4389.9, 2
47.597, 4381.03, 0
49.6438, 4257.33, 1
49.9961, 4384.16, 3
51.5228, 4386.44, 2
52.2778, 4377.43, 0
52.6469, 4256.77, 1
52.9992, 4382.33, 3
54.5595, 4383.81, 2
56.0191, 4369.18, 0
57.3277, 4382.14, 3
58.6196, 4229.48, 1
59.7437, 4383.74, 2
62.277, 4319.06, 3
62.3274, 4332.53, 0
64.1729, 4228.5, 1
66.7901, 4383.77, 2
67.9645, 4229.49, 0
68.1658, 4173.1, 3
70.2798, 4226.99, 1
70.9844, 4228.78, 0
71.169, 4172.41, 3
71.1857, 4342.97, 2
74.3566, 4143.63, 1
74.7593, 4238.56, 2
74.8264, 4169.24, 3
75.9337, 4199.18, 0
77.3597, 4142.62, 1
77.7792, 4168.95, 3
78.4838, 4136.38, 2
79.0375, 4192.32, 0
80.4132, 4140.18, 1
81.9231, 3948.37, 3
82.9298, 4122.7, 0
83.9196, 3917.77, 2
84.7585, 4109.82, 1
85.6309, 3895.41, 3
86.9899, 3915.11, 2
87.0738, 3904.42, 0
88.9696, 3893.5, 3
89.7245, 3831.18, 1
90.4292, 3904.33, 0
91.2681, 3898.37, 2
91.9391, 3892.89, 3
93.382, 3904.15, 0
94.0531, 3818.66, 1
95.4624, 3850.33, 3
95.5127, 3882.16, 2
97.5931, 3886.04, 0
98.2474, 3806.06, 1
98.4823, 3848.36, 3
99.1366, 3827.55, 2
101.821, 3886.04, 0
103.146, 3847.84, 3
103.482, 3793.87, 1
104.891, 3826.52, 2
106.015, 3844.88, 0
107.106, 3737.94, 1
107.408, 3834.31, 3
107.861, 3825.05, 2
110.042, 3737.77, 1
110.176, 3828.49, 0
110.646, 3833.98, 3
112.072, 3811.24, 2
113.817, 3787.1, 0
114.203, 3658.29, 3
114.303, 3727.08, 1
114.957, 3811.01, 2
116.686, 3786.3, 0
117.239, 3726.57, 1
117.323, 3656.96, 3
118.33, 3651.43, 2
121.266, 3657.33, 0
121.853, 3682.85, 1
123.598, 3642.25, 2
124.151, 3656.7, 3
124.521, 3657.33, 0
125.779, 3547.05, 1
126.718, 3641.91, 2
128.06, 3655.88, 0
128.379, 3648.51, 3
129.956, 3540.92, 1
130.879, 3635.89, 2
131.902, 3635.09, 0
133.027, 3641.58, 3
134.57, 3536.05, 1
135.593, 3634.52, 0
136.097, 3635.4, 2
136.197, 3640.39, 3
138.529, 3534.32, 1
138.966, 3635.4, 2
139.654, 3634.4, 0
139.771, 3611.47, 3
141.902, 3635.37, 2
142.137, 3532.99, 1
