13	5705.4	0
19	5694.3	0
27	5417.4	0
35	5337.6	0
41	5317.7	0
49	4661.8	0
54	4660.9	0
61	4659.5	0
66	4452	0
73	4413.9	0
77	4411.4	0
82	4269.9	0
88	4266.1	0
97	4236.1	0
104	4235.3	0
113	4178.8	0
120	4096.7	0
130	4010.7	0
138	4010	0
145	4008.7	0
153	3921.3	0
158	3919.9	0
165	3919.6	0
172	3846.4	0
179	3845.9	0
185	3816.4	0
191	3771.8	0
198	3771.6	0
204	3771.1	0
214	3753.6	0
221	3753.5	0
229	3753.4	0
234	3738.9	0
239	3737.9	0
242	3737.4	0
249	3726.4	0
255	3726.3	0
263	3710.6	0
272	3689.6	0
280	3688.4	0
285	3655.8	0
289	3638.7	0
296	3638.4	0
301	3638.3	0
306	3630.1	0
313	3622.1	0
322	3621.9	0
326	3578.4	0
333	3570.8	0
338	3570.6	0
343	3560	0
351	3554.8	0
358	3554.5	0
367	3533.7	0
373	3522.9	0
379	3521.8	0
384	3512.3	0
389	3508.7	0
398	3501.6	0
406	3495.8	0
417	3495.6	0
423	3495.5	0
427	3487	0
432	3482.3	0
437	3482.2	0
442	3477.1	0
451	3465.3	0
455	3465.1	0
459	3465	0
465	3465	0
469	3464.8	0
473	3453.7	0
482	3450.1	0
491	3449.8	0
497	3439.9	0
504	3439.7	0
512	3439.7	0
518	3423.8	0
527	3423.8	0
531	3421.1	0
536	3403	0
545	3402.9	0
552	3402.9	0
559	3392.9	0
564	3392.5	0
571	3392.4	0
576	3389.2	0
581	3386.5	0
588	3386.5	0
594	3370.5	0
600	3370.5	0
608	3361.7	0
616	3355	0
621	3352.8	0
627	3352.8	0
634	3347.5	0
640	3347.2	0
645	3347.2	0
651	3343.8	0
655	3339.3	0
9	6443.9	1
20	6436.8	1
28	4993	1
35	4988.4	1
43	4987.1	1
50	4738.6	1
55	4736.8	1
62	4679	1
69	4466.7	1
77	4352	1
84	4349.7	1
92	4269	1
99	4268.8	1
106	4267.5	1
111	4198.7	1
116	4114.5	1
121	4114.5	1
129	4002.1	1
135	4001.8	1
143	3985.2	1
149	3962.8	1
154	3962.8	1
162	3929.6	1
166	3837.2	1
175	3836.7	1
182	3798.8	1
187	3791.8	1
193	3791.8	1
201	3791.6	1
207	3753.4	1
215	3753.3	1
223	3753.1	1
229	3752.5	1
236	3740.4	1
243	3740.4	1
249	3715.9	1
257	3715.5	1
263	3714.4	1
271	3702.3	1
277	3702.1	1
284	3691.1	1
290	3669	1
297	3668.7	1
303	3662	1
308	3603.1	1
315	3592.8	1
321	3585.2	1
326	3576.6	1
335	3576	1
341	3576	1
346	3562.3	1
352	3562	1
357	3561.8	1
364	3543.7	1
370	3543.6	1
379	3543.6	1
386	3520.8	1
391	3515.5	1
395	3514.8	1
399	3500.6	1
403	3497.9	1
412	3497.8	1
416	3487.3	1
421	3487.1	1
425	3487.1	1
429	3482.2	1
433	3482	1
439	3482	1
445	3481.5	1
452	3481.3	1
458	3472	1
466	3458.1	1
473	3455.4	1
479	3455.2	1
487	3445	1
493	3444.9	1
501	3438.9	1
508	3424.2	1
515	3424	1
521	3420	1
528	3405.8	1
535	3405.6	1
541	3405.6	1
548	3400.1	1
555	3400	1
561	3399.9	1
566	3392.3	1
570	3392.2	1
574	3391.3	1
579	3382.1	1
585	3382.1	1
591	3378.9	1
596	3368.9	1
602	3366	1
609	3363.3	1
614	3352.6	1
623	3352.4	1
631	3352.4	1
637	3349.1	1
644	3349.1	1
12	15639	2
19	5175.3	2
25	4846.3	2
31	4827.1	2
40	4827	2
46	4778.6	2
53	4590.5	2
59	4538.4	2
65	4452.8	2
69	4450.2	2
79	4448.7	2
84	4320	2
93	4281.7	2
98	4278.3	2
106	4138	2
112	4115.5	2
118	4111.3	2
124	4109.3	2
131	4043.8	2
137	4041.2	2
143	3923.6	2
148	3922.3	2
156	3921.3	2
162	3850.7	2
170	3849.5	2
177	3848.9	2
182	3829.8	2
186	3829.7	2
190	3829.2	2
196	3791.3	2
204	3791	2
212	3791	2
221	3753	2
227	3739.5	2
234	3729.9	2
241	3727.8	2
252	3716.2	2
260	3715.7	2
265	3692.6	2
275	3692.3	2
280	3680.1	2
287	3667.5	2
294	3666.1	2
300	3666	2
305	3622.3	2
312	3609.5	2
321	3609.2	2
330	3574.2	2
339	3574	2
345	3561	2
349	3547.4	2
359	3547.3	2
367	3547.3	2
375	3522.9	2
379	3522.4	2
385	3522.3	2
390	3511.7	2
395	3511.3	2
400	3511.3	2
406	3500.3	2
415	3500.2	2
422	3500.1	2
428	3486.9	2
432	3485.8	2
437	3485.6	2
442	3480.7	2
450	3479.1	2
456	3471.4	2
461	3457.1	2
468	3453.9	2
476	3453.9	2
479	3453.7	2
485	3453.7	2
493	3450.7	2
500	3437.4	2
506	3436.6	2
513	3436.4	2
518	3423.2	2
524	3423	2
528	3416.2	2
532	3400.7	2
536	3400.3	2
545	3400.2	2
553	3395.7	2
559	3392.7	2
563	3392.5	2
567	3389.7	2
572	3383.3	2
578	3383.2	2
585	3375.4	2
590	3374.8	2
596	3374.6	2
600	3369.7	2
605	3367.9	2
609	3367.9	2
616	3359.2	2
624	3359	2
629	3358.3	2
635	3346.2	2
641	3346.1	2
18	14167	3
34	6882.3	3
40	4778.8	3
45	4772.5	3
60	4585.8	3
67	4584.8	3
74	4478.6	3
78	4322.5	3
83	4321.2	3
92	4320.6	3
99	4200.2	3
106	4199.8	3
112	4198.9	3
117	4113.2	3
124	4112.9	3
134	4112.8	3
141	3964.7	3
146	3909	3
155	3881.4	3
160	3851.6	3
164	3848	3
171	3846.8	3
177	3832.6	3
184	3807	3
191	3804.7	3
200	3754.2	3
204	3753.6	3
214	3753.3	3
222	3752.7	3
227	3751.2	3
236	3739.1	3
244	3717.4	3
250	3716.7	3
255	3715.4	3
259	3703.7	3
265	3701.8	3
275	3701.5	3
279	3687.5	3
285	3662.8	3
290	3662.7	3
295	3638.6	3
301	3630.4	3
306	3630.2	3
310	3614.6	3
317	3604.1	3
324	3604	3
328	3576.5	3
337	3576.4	3
342	3576.3	3
346	3562.7	3
355	3544.8	3
362	3544.7	3
368	3527.3	3
374	3526.9	3
381	3526.8	3
386	3511.7	3
392	3506.9	3
397	3506	3
402	3502.6	3
411	3497.9	3
415	3497.2	3
419	3490.4	3
424	3490	3
429	3489.6	3
436	3481.9	3
441	3481.8	3
446	3481.8	3
449	3477.1	3
456	3474.1	3
460	3473.9	3
468	3462.2	3
475	3462.2	3
483	3453.8	3
489	3440.1	3
495	3439.8	3
503	3428.3	3
510	3425.7	3
516	3417.5	3
522	3417.5	3
526	3405.8	3
532	3401	3
538	3400.7	3
547	3395.8	3
555	3395.7	3
561	3395.7	3
566	3392.6	3
572	3384.1	3
578	3381.5	3
586	3373	3
592	3372.7	3
598	3371.8	3
604	3368.6	3
609	3368.5	3
615	3363.4	3
622	3349.6	3
