45	1.0931e+07	2
48	1.0928e+07	0
55	6.2544e+06	0
59	6.0499e+06	1
98	4.6517e+06	0
108	4.4384e+06	0
112	4.3852e+06	0
121	4.3852e+06	0
130	3.8929e+06	1
138	3.8706e+06	1
183	3.8386e+06	1
185	3.8174e+06	1
188	3.8174e+06	1
193	3.7601e+06	0
207	3.7272e+06	0
213	3.7272e+06	0
218	3.7272e+06	0
225	3.7272e+06	0
228	3.7272e+06	0
240	3.7272e+06	0
246	3.7272e+06	0
249	3.7249e+06	0
251	3.7249e+06	0
256	3.7249e+06	0
260	3.7249e+06	0
268	3.7249e+06	0
286	3.7249e+06	0
289	3.7241e+06	0
293	3.7241e+06	0
313	3.7241e+06	0
352	3.7241e+06	0
362	3.7241e+06	0
364	3.7241e+06	0
369	3.7241e+06	0
381	3.7241e+06	0
388	3.7241e+06	0
394	3.7241e+06	0
406	3.7241e+06	0
414	3.7241e+06	0
417	3.7241e+06	0
422	3.7241e+06	0
