51	1.0926e+07	0
52	1.0924e+07	2
54	7.3589e+06	0
54	7.3512e+06	1
55	7.3426e+06	2
57	6.9166e+06	0
59	6.8627e+06	3
62	6.4305e+06	3
65	6.4305e+06	3
65	5.7833e+06	1
69	5.5678e+06	1
117	5.4408e+06	2
120	5.4408e+06	2
123	5.4408e+06	2
126	5.427e+06	2
129	5.427e+06	2
155	5.2333e+06	3
160	5.2333e+06	3
162	5.2333e+06	3
165	5.1327e+06	3
167	5.1327e+06	3
183	5.0668e+06	3
189	5.0668e+06	2
190	5.0668e+06	3
196	4.8976e+06	2
208	4.8976e+06	2
208	4.8976e+06	3
211	4.8976e+06	2
214	4.8976e+06	2
215	4.8948e+06	3
222	4.8948e+06	3
223	4.8741e+06	2
226	4.8718e+06	2
235	4.8718e+06	2
241	4.8718e+06	2
242	4.8718e+06	3
244	4.8718e+06	2
247	4.8718e+06	2
251	4.8718e+06	2
255	4.8718e+06	2
259	4.8718e+06	2
261	4.8718e+06	2
264	4.8718e+06	2
266	4.8695e+06	1
269	4.8695e+06	1
271	4.8694e+06	0
280	4.8694e+06	0
282	4.8694e+06	1
283	4.8693e+06	2
287	4.8693e+06	2
293	4.8693e+06	2
299	4.8693e+06	2
304	4.8693e+06	2
307	4.8693e+06	2
313	4.8693e+06	2
318	4.8693e+06	2
322	4.8693e+06	2
326	4.8693e+06	2
328	4.8693e+06	3
332	4.8494e+06	0
338	4.8494e+06	2
342	4.8494e+06	2
345	4.8494e+06	2
348	4.8493e+06	3
351	4.8493e+06	3
355	4.8493e+06	3
358	4.8493e+06	3
360	4.8493e+06	3
363	4.8493e+06	3
366	4.8493e+06	3
371	4.8493e+06	3
373	4.8493e+06	3
376	4.8493e+06	3
378	4.8493e+06	3
379	4.8493e+06	1
381	4.8493e+06	3
382	4.8493e+06	1
384	4.8493e+06	3
385	4.8493e+06	1
388	4.8493e+06	3
393	4.8493e+06	3
395	4.8493e+06	3
398	4.8493e+06	3
403	4.8493e+06	3
406	4.8493e+06	2
407	4.8493e+06	3
409	4.8493e+06	2
410	4.8493e+06	3
412	4.8493e+06	2
412	4.8493e+06	3
415	4.8493e+06	0
415	4.8493e+06	2
416	4.8493e+06	3
418	4.8493e+06	0
419	4.8493e+06	2
421	4.8493e+06	3
