57	1.0938e+07	0
61	7.3757e+06	0
64	7.3757e+06	0
76	5.7856e+06	0
79	5.7856e+06	0
84	5.7856e+06	0
91	5.7856e+06	0
93	5.7856e+06	0
95	5.7856e+06	0
97	5.7856e+06	0
100	5.5697e+06	0
105	5.5697e+06	0
107	5.5697e+06	0
111	5.5577e+06	0
115	5.5577e+06	0
119	5.5577e+06	0
122	5.5577e+06	0
124	5.5577e+06	0
126	5.491e+06	0
131	5.491e+06	0
134	5.491e+06	0
140	5.4751e+06	0
144	5.4751e+06	0
147	5.4751e+06	0
150	5.4751e+06	0
152	5.4751e+06	0
158	4.8723e+06	0
160	4.8723e+06	0
164	4.8723e+06	0
167	4.8723e+06	0
170	4.8723e+06	0
174	4.87e+06	0
177	4.87e+06	0
180	4.87e+06	0
189	4.87e+06	0
195	4.87e+06	0
204	4.87e+06	0
206	4.87e+06	0
209	4.87e+06	0
211	4.87e+06	0
214	4.87e+06	0
220	4.87e+06	0
225	4.87e+06	0
227	4.87e+06	0
230	4.87e+06	0
233	4.87e+06	0
237	4.87e+06	0
240	4.87e+06	0
247	4.87e+06	0
249	4.87e+06	0
252	4.8681e+06	0
254	4.8681e+06	0
256	4.8681e+06	0
260	4.8637e+06	0
270	4.8637e+06	0
272	4.8637e+06	0
275	4.8637e+06	0
279	4.8637e+06	0
283	4.8637e+06	0
289	4.8637e+06	0
293	4.8637e+06	0
340	4.8637e+06	0
343	4.8637e+06	0
349	4.8637e+06	0
353	4.8637e+06	0
356	4.8637e+06	0
363	4.8637e+06	0
373	4.8637e+06	0
376	4.8637e+06	0
379	4.8637e+06	0
382	4.8637e+06	0
384	4.8637e+06	0
390	4.8637e+06	0
392	4.8637e+06	0
395	4.8637e+06	0
398	4.8637e+06	0
401	4.8637e+06	0
404	4.8637e+06	0
407	4.8637e+06	0
409	4.8637e+06	0
411	4.8637e+06	0
413	4.8637e+06	0
416	4.8637e+06	0
420	4.8637e+06	0
422	4.8637e+06	0
424	4.8637e+06	0
429	4.8637e+06	0
432	4.8637e+06	0
435	4.8637e+06	0
437	4.8637e+06	0
442	4.8637e+06	0
445	4.8637e+06	0
447	4.8637e+06	0
449	4.8637e+06	0
492	4.8637e+06	0
495	4.8637e+06	0
502	4.8637e+06	0
505	4.8637e+06	0
562	4.8637e+06	0
565	4.8637e+06	0
55	1.0936e+07	1
58	7.3752e+06	1
61	7.3752e+06	1
64	7.3752e+06	1
80	7.3752e+06	1
83	7.3752e+06	1
86	7.3752e+06	1
94	5.7706e+06	1
97	5.7195e+06	1
101	5.5064e+06	1
104	5.4909e+06	1
107	5.4909e+06	1
119	5.4909e+06	1
121	5.4909e+06	1
124	5.4909e+06	1
126	5.4909e+06	1
129	5.4909e+06	1
133	5.4909e+06	1
140	4.8965e+06	1
